filename,type,breed,color_primary,color_secondary,pattern,eye_color
cat_0182.jpg,cat,Domestic Shorthair,black,,solid,green
cat_0180.jpg,cat,Domestic Shorthair,orange,white,tabby,green
cat_0186.jpg,cat,Persian,white,,solid,unknown
cat_0183.jpg,cat,Domestic Shorthair,white,black,bicolor,yellow
cat_0184.jpg,cat,Domestic Shorthair,white,grey,bicolor,yellow
cat_0185.jpg,cat,Domestic Shorthair,white,orange,"tabby,bicolor",green
cat_0188.jpg,cat,Domestic Longhair,black,,solid,green
cat_0187.jpg,cat,Domestic Longhair,brown,grey,tabby,green
cat_0190.jpg,cat,Domestic Shorthair,black,white,bicolor,unknown
cat_0189.jpg,cat,Domestic Shorthair,white,"black,orange",calico,unknown
cat_0193.jpg,cat,Domestic Longhair,orange,,solid,yellow
cat_0191.jpg,cat,Domestic Shorthair,brown,black,tabby,yellow
cat_0192.jpg,cat,Domestic Longhair,grey,white,tabby,yellow
cat_0194.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",amber
cat_0195.jpg,cat,Domestic Shorthair,grey,brown,tabby,green
cat_0196.jpg,cat,Domestic Longhair,brown,black,tabby,yellow
cat_0197.jpg,cat,Domestic Shorthair,grey,black,tabby,green
cat_0198.jpg,cat,British Shorthair,grey,white,bicolor,green
cat_0200.jpg,cat,Domestic Shorthair,orange,,tabby,green
cat_0199.jpg,cat,Domestic Longhair,orange,"white,black","tabby,calico",green
cat_0203.jpg,cat,Domestic Shorthair,grey,white,bicolor,green
cat_0204.jpg,cat,Domestic Shorthair,white,black,bicolor,green
cat_0202.jpg,cat,Domestic Shorthair,orange,white,"tabby,bicolor",unknown
cat_0201.jpg,cat,Domestic Shorthair,black,white,bicolor,amber
cat_0206.jpg,cat,Domestic Longhair,black,white,bicolor,yellow
cat_0207.jpg,cat,Domestic Longhair,grey,white,bicolor,unknown
cat_0208.jpg,cat,Domestic Shorthair,orange,white,"tabby,bicolor",green
cat_0205.jpg,cat,Domestic Shorthair,grey,brown,tabby,green
cat_0210.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",unknown
cat_0209.jpg,cat,Domestic Shorthair,orange,white,tabby,blue
cat_0211.jpg,cat,Domestic Longhair,black,,solid,blue
cat_0212.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",blue
cat_0215.jpg,cat,Domestic Shorthair,orange,white,tabby,unknown
cat_0213.jpg,cat,Domestic Shorthair,white,,solid,blue
cat_0216.jpg,cat,Domestic Longhair,white,"orange,brown","tabby,bicolor",unknown
cat_0214.jpg,cat,Domestic Shorthair,orange,white,"tabby,bicolor",green
cat_0219.jpg,cat,Domestic Shorthair,orange,,tabby,unknown
cat_0218.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",yellow
cat_0220.jpg,cat,Domestic Shorthair,grey,white,tabby,brown
cat_0217.jpg,cat,Domestic Shorthair,orange,cream,tabby,green
cat_0223.jpg,cat,Siamese,cream,brown,bicolor,blue
cat_0221.jpg,cat,Domestic Shorthair,grey,white,bicolor,yellow
cat_0222.jpg,cat,Domestic Shorthair,grey,black,tabby,unknown
cat_0224.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",green
cat_0228.jpg,cat,Russian Blue,grey,,solid,green
cat_0225.jpg,cat,Domestic Shorthair,brown,"white,orange","tabby,bicolor",yellow
cat_0227.jpg,cat,Domestic Shorthair,orange,white,tabby,amber
cat_0226.jpg,cat,Domestic Shorthair,black,white,bicolor,yellow
cat_0230.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat_0231.jpg,cat,Domestic Shorthair,white,black,bicolor,unknown
cat_0229.jpg,cat,Domestic Shorthair,white,grey,bicolor,yellow
cat_0232.jpg,cat,Domestic Shorthair,white,"grey,orange",tricolor,green
cat_0233.jpg,cat,Domestic Longhair,orange,white,tabby,green
cat_0234.jpg,cat,Domestic Shorthair,grey,brown,tabby,unknown
cat_0235.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",unknown
cat_0236.jpg,cat,Domestic Shorthair,black,orange,tortoiseshell,green
cat_0238.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat_0237.jpg,cat,Domestic Shorthair,orange,white,tabby,unknown
cat_0240.jpg,cat,Domestic Shorthair,white,,solid,green
cat_0239.jpg,cat,Domestic Shorthair,white,grey,bicolor,yellow
cat_0244.jpg,cat,Scottish Fold,grey,,solid,yellow
cat_0243.jpg,cat,Domestic Shorthair,grey,black,tabby,unknown
cat_0242.jpg,cat,Domestic Shorthair,black,,solid,green
cat_0241.jpg,cat,Domestic Shorthair,black,orange,tortoiseshell,green
cat_0245.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat_0246.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat_0247.jpg,cat,Domestic Shorthair,orange,,tabby,amber
cat_0248.jpg,cat,Domestic Shorthair,white,orange,bicolor,unknown
cat_0250.jpg,cat,Domestic Shorthair,white,black,bicolor,unknown
cat_0249.jpg,cat,Domestic Shorthair,grey,orange,tabby,amber
cat_0253.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat_0254.jpg,cat,Domestic Shorthair,orange,,tabby,amber
cat_0252.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat_0251.jpg,cat,Domestic Shorthair,orange,white,tabby,green
cat_0256.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat_0257.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat_0255.jpg,cat,Domestic Shorthair,grey,black,tabby,yellow
cat_0258.jpg,cat,Domestic Shorthair,black,orange,tortoiseshell,yellow
cat_0261.jpg,cat,Domestic Shorthair,black,white,bicolor,yellow
cat_0260.jpg,cat,Domestic Shorthair,grey,black,tabby,unknown
cat_0262.jpg,cat,Domestic Shorthair,black,white,bicolor,yellow
cat_0259.jpg,cat,Domestic Shorthair,grey,"white,orange","tabby,bicolor",yellow
cat_0263.jpg,cat,Domestic Longhair,grey,black,tabby,green
cat_0265.jpg,cat,Domestic Shorthair,grey,,solid,green
cat_0264.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",green
cat_0266.jpg,cat,Domestic Longhair,grey,white,tabby,unknown
cat_0267.jpg,cat,Domestic Shorthair,grey,cream,tabby,green
cat_0270.jpg,cat,Domestic Longhair,grey,black,tabby,yellow
cat_0268.jpg,cat,Domestic Shorthair,white,"grey,orange",tricolor,green
cat_0269.jpg,cat,Domestic Shorthair,white,"black,orange",calico,yellow
cat_0271.jpg,cat,Domestic Shorthair,orange,white,tabby,unknown
cat_0273.jpg,cat,British Shorthair,grey,,solid,yellow
cat_0274.jpg,cat,Domestic Shorthair,grey,white,tabby,green
cat_0272.jpg,cat,Domestic Shorthair,orange,white,"tabby,bicolor",unknown
cat_0275.jpg,cat,Domestic Shorthair,black,white,bicolor,yellow
cat_0277.jpg,cat,Domestic Shorthair,brown,grey,tabby,yellow
cat_0276.jpg,cat,Domestic Shorthair,orange,white,"tabby,bicolor",unknown
cat_0278.jpg,cat,Domestic Shorthair,grey,white,bicolor,yellow
cat_0279.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat_0281.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat_0280.jpg,cat,Domestic Shorthair,black,,solid,green
cat_0282.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",blue
cat_0285.jpg,cat,British Shorthair,grey,,solid,yellow
cat_0283.jpg,cat,Domestic Shorthair,black,white,tuxedo,yellow
cat_0284.jpg,cat,Domestic Shorthair,black,"white,orange",calico,green
cat_0286.jpg,cat,Domestic Shorthair,orange,cream,tabby,green
cat_0287.jpg,cat,Domestic Longhair,black,,solid,green
cat_0288.jpg,cat,Domestic Shorthair,black,white,bicolor,unknown
cat_0289.jpg,cat,Domestic Shorthair,white,grey,bicolor,green
cat_0290.jpg,cat,Domestic Shorthair,cream,grey,tabby,unknown
cat_0291.jpg,cat,Domestic Shorthair,white,grey,bicolor,unknown
cat_0294.jpg,cat,Domestic Shorthair,white,black,bicolor,unknown
cat_0292.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",green
cat_0293.jpg,cat,Domestic Shorthair,orange,white,"tabby,bicolor",unknown
cat_0295.jpg,cat,Domestic Longhair,orange,,tabby,green
cat_0297.jpg,cat,Domestic Shorthair,black,,solid,green
cat_0296.jpg,cat,Domestic Shorthair,grey,black,tabby,green
cat_0298.jpg,cat,Domestic Longhair,brown,grey,tabby,green
cat_0300.jpg,dog,Mixed Breed,black,,solid,brown
cat_0299.jpg,cat,Domestic Shorthair,white,grey,"tabby,bicolor",green
cat_0303.jpg,cat,Domestic Longhair,white,black,bicolor,green
cat_0302.jpg,cat,Domestic Shorthair,grey,black,tabby,yellow
cat_0301.jpg,cat,Domestic Shorthair,black,white,bicolor,green
cat_0304.jpg,cat,Domestic Longhair,brown,white,"tabby,bicolor",blue
cat_0305.jpg,cat,Domestic Shorthair,black,white,bicolor,unknown
cat_0308.jpg,cat,Domestic Shorthair,white,,solid,yellow
cat_0306.jpg,cat,Domestic Shorthair,white,black,bicolor,unknown
cat_0307.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",green
cat_0309.jpg,cat,Domestic Shorthair,brown,,tabby,green
cat_0311.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat_0310.jpg,cat,Domestic Shorthair,white,black,bicolor,green
cat_0312.jpg,cat,Domestic Shorthair,grey,brown,tabby,unknown
cat_0313.jpg,cat,Domestic Longhair,grey,,tabby,unknown
cat_0315.jpg,cat,Domestic Shorthair,grey,black,tabby,green
cat_0314.jpg,cat,Domestic Shorthair,white,grey,"tabby,bicolor",unknown
cat_0316.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",unknown
cat_0317.jpg,cat,Domestic Shorthair,orange,white,"tabby,bicolor",blue
cat_0319.jpg,cat,Domestic Longhair,black,,solid,yellow
cat_0318.jpg,cat,Domestic Shorthair,white,grey,"tabby,bicolor",yellow
cat_0320.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",green
cat_0321.jpg,cat,Domestic Shorthair,orange,white,tabby,unknown
cat_0322.jpg,cat,Domestic Shorthair,white,brown,"tabby,bicolor",unknown
cat_0323.jpg,cat,British Shorthair,grey,,solid,yellow
cat_0324.jpg,cat,British Shorthair,grey,,solid,yellow
cat_0325.jpg,cat,Domestic Shorthair,orange,white,"tabby,bicolor",unknown
cat_0326.jpg,cat,Domestic Longhair,grey,white,"tabby,bicolor",yellow
cat_0328.jpg,cat,Domestic Shorthair,black,white,bicolor,yellow
cat_0327.jpg,cat,Domestic Shorthair,black,white,"tabby,bicolor",unknown
cat_0329.jpg,cat,Domestic Shorthair,cream,white,bicolor,yellow
cat_0331.jpg,cat,British Shorthair,grey,,solid,green
cat_0330.jpg,cat,Domestic Shorthair,grey,white,bicolor,yellow
cat_0332.jpg,cat,Domestic Longhair,white,grey,tabby,blue
cat_0335.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat_0334.jpg,cat,Domestic Longhair,black,,solid,unknown
cat_0336.jpg,cat,Domestic Shorthair,white,orange,"tabby,bicolor",green
cat_0333.jpg,cat,Domestic Shorthair,orange,cream,tabby,amber
cat_0338.jpg,cat,Domestic Shorthair,grey,white,tabby,unknown
cat_0340.jpg,cat,Domestic Shorthair,white,orange,bicolor,unknown
cat_0337.jpg,cat,Domestic Shorthair,grey,brown,tabby,green
cat_0339.jpg,cat,Domestic Longhair,black,orange,tortoiseshell,green
cat_0342.jpg,cat,Domestic Shorthair,black,white,bicolor,green
cat_0344.jpg,cat,British Shorthair,grey,,solid,yellow
cat_0343.jpg,cat,Domestic Shorthair,orange,,tabby,green
cat_0341.jpg,cat,Domestic Shorthair,orange,white,"tabby,bicolor",green
cat_0345.jpg,cat,Domestic Longhair,grey,,solid,unknown
cat_0346.jpg,cat,Domestic Longhair,brown,grey,tabby,green
cat_0347.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",unknown
cat_0348.jpg,cat,Domestic Shorthair,grey,,solid,green
cat_0349.jpg,cat,Domestic Shorthair,white,black,bicolor,green
cat_0350.jpg,cat,Domestic Shorthair,orange,white,"tabby,bicolor",green
cat_0352.jpg,cat,Domestic Shorthair,black,,solid,amber
cat_0353.jpg,cat,Domestic Longhair,white,,solid,yellow
cat_0354.jpg,cat,Domestic Shorthair,black,white,bicolor,green
cat_0351.jpg,cat,Domestic Shorthair,white,"orange, grey","tabby, bicolor",yellow
cat_0357.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat_0355.jpg,cat,Domestic Shorthair,grey,white,tabby,unknown
cat_0356.jpg,cat,Domestic Longhair,black,white,bicolor,green
cat_0358.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",green
cat_0359.jpg,cat,Domestic Shorthair,black,white,bicolor,green
cat_0361.jpg,cat,Siamese,cream,brown,bicolor,unknown
cat_0362.jpg,cat,Domestic Shorthair,black,,solid,unknown
cat_0360.jpg,cat,Domestic Shorthair,white,grey,"tabby,bicolor",green
cat_0363.jpg,cat,Domestic Longhair,white,"black,orange",tricolor,yellow
cat_0364.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat_0365.jpg,cat,Domestic Shorthair,grey,white,bicolor,yellow
cat_0366.jpg,cat,Domestic Shorthair,grey,orange,tortoiseshell,unknown
cat_0368.jpg,cat,Domestic Shorthair,black,,solid,unknown
cat_0367.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",yellow
cat_0369.jpg,cat,Domestic Shorthair,white,"black,orange",tricolor,green
cat_0370.jpg,cat,Domestic Shorthair,grey,white,tabby,green
cat_0373.jpg,cat,Domestic Longhair,orange,white,bicolor,green
cat_0371.jpg,cat,Domestic Shorthair,orange,white,tabby,green
cat_0372.jpg,cat,Domestic Shorthair,grey,black,tabby,green
cat_0374.jpg,cat,Domestic Shorthair,brown,white,tabby,unknown
cat_0375.jpg,cat,Domestic Shorthair,black,white,tuxedo,yellow
cat_0377.jpg,cat,Domestic Shorthair,black,orange,tortoiseshell,yellow
cat_0378.jpg,cat,Domestic Shorthair,black,white,bicolor,green
cat_0376.jpg,cat,Domestic Longhair,black,white,bicolor,green
cat_0379.jpg,cat,Domestic Shorthair,black,,solid,green
cat_0382.jpg,cat,Domestic Longhair,black,white,bicolor,unknown
cat_0380.jpg,cat,Domestic Shorthair,white,black,bicolor,brown
cat_0381.jpg,cat,Domestic Shorthair,grey,brown,tabby,unknown
cat_0386.jpg,cat,Domestic Longhair,white,,solid,yellow
cat_0383.jpg,cat,Domestic Shorthair,white,grey,bicolor,unknown
cat_0384.jpg,cat,Domestic Shorthair,white,black,bicolor,blue
cat_0385.jpg,cat,Domestic Shorthair,grey,brown,tabby,green
cat_0388.jpg,cat,Domestic Shorthair,grey,white,tabby,yellow
cat_0390.jpg,cat,Domestic Shorthair,grey,,solid,yellow
cat_0389.jpg,cat,Domestic Shorthair,black,white,bicolor,yellow
cat_0387.jpg,cat,Domestic Longhair,orange,white,"tabby,bicolor",yellow
